order,name,symbol,sector,industry,NIFTY,BANKNIFTY,NIFTYJR,CNX200,NIFTY_MID_SELECT,NIFTYSMLCAP250,NIFTY_TOTAL_MKT,CNX500,NIFTY_MICROCAP250,FO,FYERS_NAME
926,Prabha Energy Limited,PRABHA,Energy Minerals,Oil & Gas Production,False,False,False,False,False,False,False,False,False,False,
927,Borosil Ltd,BOROLTD,Producer Manufacturing,Miscellaneous Manufacturing,False,False,False,False,False,False,False,False,False,False,
928,Bhagiradha Chemicals & Industries Ltd.,BHAGCHEM,Process Industries,Chemicals: Agricultural,False,False,False,False,False,False,False,False,False,False,
929,Raymond Realty Limited,RAYMONDREL,Finance,Real Estate Development,False,False,False,False,False,False,False,False,False,False,
930,Navneet Education Limited,NAVNETEDUL,Producer Manufacturing,Office Equipment/Supplies,False,False,False,False,False,False,False,False,False,False,
931,Sandhar Technologies Ltd.,SANDHAR,Consumer Durables,Motor Vehicles,False,False,False,False,False,False,False,False,False,False,
932,West Coast Paper Mills Limited,WSTCSTPAPR,Producer Manufacturing,Office Equipment/Supplies,False,False,False,False,False,False,False,False,False,False,
933,Kalyani Steels Ltd,KSL,Non-Energy Minerals,Steel,False,False,False,False,False,False,False,False,False,False,
934,Easy Trip Planners Ltd.,EASEMYTRIP,Consumer Services,Other Consumer Services,False,False,False,False,False,False,False,False,False,False,
935,MSTC Ltd.,MSTCLTD,Retail Trade,Internet Retail,False,False,False,False,False,False,True,False,True,False,
936,Deep Industries Limited,DEEPINDS,Industrial Services,Oilfield Services/Equipment,False,False,False,False,False,False,False,False,False,False,
937,Kewal Kiran Clothing Limited,KKCL,Consumer Non-Durables,Apparel/Footwear,False,False,False,False,False,False,False,False,False,False,
938,Orient Cement Ltd.,ORIENTCEM,Non-Energy Minerals,Construction Materials,False,False,False,False,False,False,True,False,True,False,
939,Balmer Lawrie & Co. Ltd.,BALMLAWRIE,Producer Manufacturing,Industrial Conglomerates,False,False,False,False,False,False,False,False,False,False,
940,Pokarna Limited,POKARNA,Producer Manufacturing,Building Products,False,False,False,False,False,False,False,False,False,False,
941,Sundaram-Clayton Limited,SUNCLAY,Producer Manufacturing,Auto Parts: OEM,False,False,False,False,False,False,False,False,False,False,
942,Hubtown Limited,HUBTOWN,Finance,Real Estate Development,False,False,False,False,False,False,False,False,False,False,
943,Muthoot Microfin Ltd,MUTHOOTMF,Finance,Finance/Rental/Leasing,False,False,False,False,False,False,False,False,False,False,
944,KDDL Limited,KDDL,Consumer Durables,Other Consumer Specialties,False,False,False,False,False,False,False,False,False,False,
945,Nalwa Sons Investments Limited,NSIL,Finance,Financial Conglomerates,False,False,False,False,False,False,False,False,False,False,
946,Gateway Distriparks Limited,GATEWAY,Transportation,Railroads,False,False,False,False,False,False,False,False,False,False,
947,Quess Corp. Ltd.,QUESS,Commercial Services,Personnel Services,False,False,False,False,False,False,True,False,True,False,
948,Tatva Chintan Pharma Chem Limited,TATVA,Process Industries,Chemicals: Specialty,False,False,False,False,False,False,False,False,False,False,
949,Kolte-Patil Developers Limited,KOLTEPATIL,Finance,Real Estate Development,False,False,False,False,False,False,False,False,False,False,
950,TVS Srichakra Limited,TVSSRICHAK,Consumer Durables,Automotive Aftermarket,False,False,False,False,False,False,False,False,False,False,
951,Carraro India Ltd.,CARRARO,Producer Manufacturing,Auto Parts: OEM,False,False,False,False,False,False,False,False,False,False,
952,Globus Spirits Limited,GLOBUSSPR,Consumer Non-Durables,Beverages: Alcoholic,False,False,False,False,False,False,False,False,False,False,
953,Ganesha Ecosphere Limited,GANECOS,Process Industries,Textiles,False,False,False,False,False,False,False,False,False,False,
954,NOCIL Limited,NOCIL,Process Industries,Chemicals: Specialty,False,False,False,False,False,False,False,False,False,False,
955,Maithan Alloys Ltd.,MAITHANALL,Non-Energy Minerals,Other Metals/Minerals,False,False,False,False,False,False,False,False,False,False,
956,EFC (I) Ltd.,EFCIL,Distribution Services,Wholesale Distributors,False,False,False,False,False,False,False,False,False,False,
957,Orchid Pharma Limited,ORCHPHARMA,Health Technology,Pharmaceuticals: Major,False,False,False,False,False,False,False,False,False,False,
958,Bharat Bijlee Limited,BBL,Producer Manufacturing,Electrical Products,False,False,False,False,False,False,False,False,False,False,
959,Shivalik Bimetal Controls Ltd,SBCL,Non-Energy Minerals,Other Metals/Minerals,False,False,False,False,False,False,False,False,False,False,
960,Arvind SmartSpaces Ltd.,ARVSMART,Finance,Real Estate Development,False,False,False,False,False,False,False,False,False,False,
961,Medi Assist Healthcare Services Limited,MEDIASSIST,Finance,Investment Managers,False,False,False,False,False,False,False,False,False,False,
962,Shankara Buildpro Limited,BUILDPRO,Distribution Services,Wholesale Distributors,False,False,False,False,False,False,False,False,False,False,
963,PSP Projects Ltd,PSPPROJECT,Industrial Services,Engineering & Construction,False,False,False,False,False,False,False,False,False,False,
964,Jubilant Agri and Consumer Products Limited,JUBLCPL,Process Industries,Chemicals: Agricultural,False,False,False,False,False,False,False,False,False,False,
965,Bliss GVS Pharma Limited,BLISSGVS,Health Technology,Pharmaceuticals: Major,False,False,False,False,False,False,False,False,False,False,
966,Polyplex Corporation Limited,POLYPLEX,Process Industries,Chemicals: Specialty,False,False,False,False,False,False,False,False,False,False,
967,Standard Engineering Technology Ltd,SETL,Health Technology,Medical Specialties,False,False,False,False,False,False,False,False,False,False,
968,Fineotex Chemical Limited,FCL,Process Industries,Industrial Specialties,False,False,False,False,False,False,False,False,False,False,
969,Prince Pipes And Fittings Ltd,PRINCEPIPE,Producer Manufacturing,Industrial Machinery,False,False,False,False,False,False,False,False,False,False,
970,UFlex Limited,UFLEX,Process Industries,Containers/Packaging,False,False,False,False,False,False,False,False,False,False,
971,Fischer Medical Ventures Ltd,FISCHER,Process Industries,Chemicals: Specialty,False,False,False,False,False,False,False,False,False,False,
972,Marine Electricals (India) Limited,MARINE,Distribution Services,Wholesale Distributors,False,False,False,False,False,False,False,False,False,False,
973,Universal Cables Limited,UNIVCABLES,Electronic Technology,Electronic Components,False,False,False,False,False,False,False,False,False,False,
974,Imagicaaworld Entertainment Ltd.,IMAGICAA,Consumer Services,Movies/Entertainment,False,False,False,False,False,False,False,False,False,False,
975,Steelcast Ltd.,STEELCAS,Non-Energy Minerals,Steel,False,False,False,False,False,False,False,False,False,False,
976,Greenply Industries Ltd,GREENPLY,Producer Manufacturing,Building Products,False,False,False,False,False,False,False,False,False,False,
977,Jash Engineering Ltd.,JASH,Producer Manufacturing,Industrial Machinery,False,False,False,False,False,False,False,False,False,False,
978,Automotive Axles Limited,AUTOAXLES,Producer Manufacturing,Auto Parts: OEM,False,False,False,False,False,False,False,False,False,False,
979,Network People Services Technologies Limited,NPST,Technology Services,Packaged Software,False,False,False,False,False,False,False,False,False,False,
980,Dishman Carbogen Amcis Ltd.,DCAL,Health Technology,Pharmaceuticals: Major,False,False,False,False,False,False,False,False,False,False,
981,Fusion Finance Ltd,FUSION,Finance,Finance/Rental/Leasing,False,False,False,False,False,False,False,False,False,False,
982,SG Finserve Limited,SGFIN,Finance,Investment Banks/Brokers,False,False,False,False,False,False,False,False,False,False,
983,Sanghvi Movers Limited,SANGHVIMOV,Finance,Finance/Rental/Leasing,False,False,False,False,False,False,False,False,False,False,
984,Parag Milk Foods Ltd.,PARAGMILK,Consumer Non-Durables,Food: Meat/Fish/Dairy,False,False,False,False,False,False,False,False,False,False,
985,63 Moons Technologies Ltd.,63MOONS,Technology Services,Packaged Software,False,False,False,False,False,False,False,False,False,False,
986,Patel Engineering Limited,PATELENG,Industrial Services,Engineering & Construction,False,False,False,False,False,False,False,False,False,False,
987,Indiabulls Limited,IBULLSLTD,Finance,Real Estate Development,False,False,False,False,False,False,False,False,False,False,
988,Rossari Biotech Ltd,ROSSARI,Process Industries,Chemicals: Specialty,False,False,False,False,False,False,False,False,False,False,
989,Aye Finance Limited,AYE,Finance,Finance/Rental/Leasing,False,False,False,False,False,False,False,False,False,False,
990,Dredging Corporation of India Limited,DREDGECORP,Transportation,Marine Shipping,False,False,False,False,False,False,False,False,False,False,
991,D. P. Abhushan Ltd.,DPABHUSHAN,Retail Trade,Specialty Stores,False,False,False,False,False,False,False,False,False,False,
992,Rashi Peripherals Limited,RPTECH,Distribution Services,Electronics Distributors,False,False,False,False,False,False,False,False,False,False,
993,Apeejay Surrendra Park Hotels Ltd.,PARKHOTELS,Consumer Services,Hotels/Resorts/Cruise lines,False,False,False,False,False,False,False,False,False,False,
994,Mayur Uniquoters Limited,MAYURUNIQ,Process Industries,Textiles,False,False,False,False,False,False,False,False,False,False,
995,Federal-Mogul Goetze (India) Limited,FMGOETZE,Producer Manufacturing,Industrial Machinery,False,False,False,False,False,False,False,False,False,False,
996,NRB Bearings Ltd.,NRBBEARING,Producer Manufacturing,Auto Parts: OEM,False,False,False,False,False,False,False,False,False,False,
997,Raymond Limited,RAYMOND,Process Industries,Textiles,False,False,False,False,False,False,False,False,False,False,
998,Hind Rectifiers Limited,HIRECT,Producer Manufacturing,Electrical Products,False,False,False,False,False,False,False,False,False,False,
999,Siyaram Silk Mills Limited,SIYSIL,Process Industries,Textiles,False,False,False,False,False,False,False,False,False,False,
1000,Repco Home Finance Ltd.,REPCOHOME,Finance,Finance/Rental/Leasing,False,False,False,False,False,False,False,False,False,False,
1001,XPRO India Limited,XPROINDIA,Process Industries,Industrial Specialties,False,False,False,False,False,False,False,False,False,False,
1002,Cyient DLM Limited,CYIENTDLM,Electronic Technology,Electronic Production Equipment,False,False,False,False,False,False,False,False,False,False,
1003,Greenpanel Industries Ltd,GREENPANEL,Non-Energy Minerals,Forest Products,False,False,False,False,False,False,False,False,False,False,
1004,Ravindra Energy Ltd.,RELTD,Utilities,Alternative Power Generation,False,False,False,False,False,False,False,False,False,False,
1005,Wheels India Limited,WHEELS,Producer Manufacturing,Auto Parts: OEM,False,False,False,False,False,False,False,False,False,False,
1006,Jindal Worldwide Limited,JINDWORLD,Process Industries,Textiles,False,False,False,False,False,False,False,False,False,False,
1007,Brigade Hotel Ventures Limited,BRIGHOTEL,Consumer Services,Hotels/Resorts/Cruise lines,False,False,False,False,False,False,False,False,False,False,
1008,Marsons Limited,MARSONS,Producer Manufacturing,Electrical Products,False,False,False,False,False,False,False,False,False,False,
1009,Premier Explosives Limited,PREMEXPLN,Process Industries,Chemicals: Specialty,False,False,False,False,False,False,False,False,False,False,
1010,Sagar Cements Ltd,SAGCEM,Non-Energy Minerals,Construction Materials,False,False,False,False,False,False,False,False,False,False,
1011,Veedol Corp. Ltd,VEEDOL,Energy Minerals,Oil Refining/Marketing,False,False,False,False,False,False,False,False,False,False,
1012,Bharat Rasayan Limited,BHARATRAS,Process Industries,Chemicals: Agricultural,False,False,False,False,False,False,False,False,False,False,
1013,Kiri Industries Limited,KIRIINDUS,Process Industries,Chemicals: Specialty,False,False,False,False,False,False,False,False,False,False,
1014,Mangalam Cement Ltd,MANGLMCEM,Non-Energy Minerals,Construction Materials,False,False,False,False,False,False,False,False,False,False,
1015,Sundrop Brands Limited Shs Dematerialised,SUNDROP,Process Industries,Agricultural Commodities/Milling,False,False,False,False,False,False,False,False,False,False,
1016,Monarch Networth Capital Limited,MONARCH,Finance,Investment Banks/Brokers,False,False,False,False,False,False,False,False,False,False,
1017,Carysil Limited,CARYSIL,Consumer Durables,Home Furnishings,False,False,False,False,False,False,False,False,False,False,
1018,IOL Chemicals & Pharmaceuticals Ltd.,IOLCP,Process Industries,Chemicals: Specialty,False,False,False,False,False,False,False,False,False,False,
1019,Prakash Industries Limited,PRAKASH,Non-Energy Minerals,Steel,False,False,False,False,False,False,False,False,False,False,
1020,Sirca Paints India Ltd.,SIRCA,Process Industries,Industrial Specialties,False,False,False,False,False,False,False,False,False,False,
1021,G.M. Breweries Ltd.,GMBREW,Consumer Non-Durables,Beverages: Alcoholic,False,False,False,False,False,False,False,False,False,False,
1022,Euro Pratik Sales Limited,EUROPRATIK,Producer Manufacturing,Office Equipment/Supplies,False,False,False,False,False,False,False,False,False,False,
1023,Prataap Snacks Ltd.,DIAMONDYD,Consumer Non-Durables,Food: Specialty/Candy,False,False,False,False,False,False,False,False,False,False,
1024,Ajmera Realty & Infra India Ltd,AJMERA,Finance,Real Estate Development,False,False,False,False,False,False,False,False,False,False,
1025,Antelopus Selan Energy Ltd,ANTELOPUS,Energy Minerals,Integrated Oil,False,False,False,False,False,False,False,False,False,False,
1026,Venus Pipes & Tubes Ltd.,VENUSPIPES,Non-Energy Minerals,Steel,False,False,False,False,False,False,False,False,False,False,
1027,Unichem Laboratories Limited,UNICHEMLAB,Health Technology,Pharmaceuticals: Major,False,False,False,False,False,False,False,False,False,False,
1028,Ramco Industries Limited,RAMCOIND,Non-Energy Minerals,Construction Materials,False,False,False,False,False,False,False,False,False,False,
1029,Solara Active Pharma Sciences Ltd.,SOLARA,Health Technology,Pharmaceuticals: Major,False,False,False,False,False,False,False,False,False,False,
1030,Savita Oil Technologies Limited,SOTL,Process Industries,Chemicals: Specialty,False,False,False,False,False,False,False,False,False,False,
1031,Jain Irrigation Systems Limited,JISLJALEQS,Producer Manufacturing,Trucks/Construction/Farm Machinery,False,False,False,False,False,False,False,False,False,False,
1032,Jain Irrigation Systems Limited,JISLDVREQS,Producer Manufacturing,Trucks/Construction/Farm Machinery,False,False,False,False,False,False,False,False,False,False,
1033,Uniparts India Ltd.,UNIPARTS,Producer Manufacturing,Auto Parts: OEM,False,False,False,False,False,False,False,False,False,False,
1034,Epack Durable Limited,EPACK,Producer Manufacturing,Industrial Machinery,False,False,False,False,False,False,False,False,False,False,
1035,Alpex Solar Ltd.,ALPEXSOLAR,Electronic Technology,Semiconductors,False,False,False,False,False,False,False,False,False,False,ALPEXSOLAR-SM
1036,JTL Industries Limited,JTLIND,Non-Energy Minerals,Steel,False,False,False,False,False,False,False,False,False,False,
1037,Ddev Plastiks Industries Limited,DDEVPLSTIK,Process Industries,Chemicals: Major Diversified,False,False,False,False,False,False,False,False,False,False,
1038,TCPL Packaging Limited,TCPLPACK,Commercial Services,Commercial Printing/Forms,False,False,False,False,False,False,False,False,False,False,
1039,Nucleus Software Exports Limited,NUCLEUS,Technology Services,Information Technology Services,False,False,False,False,False,False,False,False,False,False,
